"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1710,12264,2622,1768
"Tolerant",13245,13790,12346,3649
"Vulnerable",598,7141,143465,3924
"Unclassified",9055,19327,187280,144977
