"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,334,1519,55,0
"GM",3,37523,508607,1984,1083
"Tolerant",9,527144,177281,3950,939
"Vulnerable",0,1158,6273,4831,1612
"Unclassified",0,2283,1640,2283,105256
