"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,37,53,0,111
"GM",19,23585,98115,133,12245
"Tolerant",13,90356,32497,217,19872
"Vulnerable",0,85,148,218,669
"Unclassified",333,38657,27368,1231,222507
