"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1838,721,971,7714
"Tolerant",764,2259,6645,6895
"Vulnerable",3614,8360,183177,55665
"Unclassified",12127,4261,26443,82209
