"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",464,9562,21008,2325
"Tolerant",13,4787,8735,89
"Vulnerable",120,29088,219567,6512
"Unclassified",36,5238,2827,93292
