"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",487,1737,1049,27,1732
"GM",62,69282,73699,266,13550
"Tolerant",29,57033,8183,88,6342
"Vulnerable",4,67,122,146,1318
"Unclassified",575,13744,8190,3009,92911
