"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",18191,8777,5963,26521
"Tolerant",15678,330863,395854,32669
"Vulnerable",6572,354787,307334,51092
"Unclassified",30378,27010,74550,305471
