"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",9625,18339,17722,97313
"Tolerant",6887,327753,343391,37720
"Vulnerable",3267,394064,390951,116305
"Unclassified",9583,19372,28953,170465
