"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",89,57,106,25,43
"GM",68361,180674,192053,5088,6043
"Tolerant",76647,201660,50448,4975,1951
"Vulnerable",796,1698,1982,13720,4543
"Unclassified",5265,13167,7277,10861,64314
