"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",9198,0,10299,3056,3314
"Tolerant",17447,0,14400,10330,3163
"Vulnerable",13282,2,11124,111074,35692
"Unclassified",38167,4,7473,58936,162529
