"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2729,11503,811,5117
"Tolerant",8794,13235,3223,12013
"Vulnerable",1105,6682,33350,21657
"Unclassified",14165,25258,71798,278050
