"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3034,11966,1934,9859
"Tolerant",10693,20561,10556,14868
"Vulnerable",730,4624,64391,39437
"Unclassified",5847,19764,90884,200342
