"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",19,0,3,6,41
"GM",0,0,0,2,1
"Tolerant",18,8,300,215,200
"Vulnerable",10,9,286,15167,6548
"Unclassified",39,54,848,14792,35407
