"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",489,380,805,101,6379
"GM",37,35004,355708,1869,7434
"Tolerant",58,354850,139800,4229,10358
"Vulnerable",60,3129,8694,24300,26736
"Unclassified",2201,24299,41418,17565,134870
