"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,10
"GM",0,0,0,3
"Tolerant",3,70,0,589
"Vulnerable",3,13,0,11419
"Unclassified",10,10,3,2691
