"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2552,1355,416,364
"Tolerant",2550,5984,2969,436
"Vulnerable",492,2905,49260,2102
"Unclassified",483,1639,10681,228428
