"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",877,198,140,11557
"Tolerant",606,2517,2143,8641
"Vulnerable",337,1702,30305,27290
"Unclassified",5264,3126,21369,196544
