"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1679,1007,323,9766
"Tolerant",994,4592,1868,4781
"Vulnerable",524,2724,21159,10519
"Unclassified",39147,36103,39770,137660
