"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",20,1,66,1125,1123
"GM",0,0,3,1,0
"Tolerant",80,3,1570,1551,3565
"Vulnerable",181,0,651,35638,17361
"Unclassified",273,10,630,10279,32819
