"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",231,38,1055,1314
"GM",1,8,0,10
"Tolerant",334,2523,2031,2326
"Vulnerable",463,396,18125,4657
"Unclassified",2308,3835,46580,20715
