"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4693,3064,3474,4667,920
"GM",4857,27354,15490,11896,2150
"Tolerant",2419,9991,9759,7645,767
"Vulnerable",6342,10076,13104,52424,12164
"Unclassified",833,1872,2264,16421,122202
