"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,2
"GM",0,0,0,13
"Tolerant",1,153,13,107
"Vulnerable",1,3,139,1390
"Unclassified",15,53,590,7461
