"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1111,11435,2757,1183
"Tolerant",4677,278243,131552,14306
"Vulnerable",952,124137,111417,15107
"Unclassified",1708,16627,23290,105976
