"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",578,4008,1522,62,17462
"GM",1274,163977,183088,1856,53219
"Tolerant",675,179301,25571,1476,84070
"Vulnerable",25,5516,1160,137,895
"Unclassified",1636,15585,7777,385,39936
