"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,5,134,2,9
"GM",1549,70935,237831,6648,2129
"Tolerant",1328,235064,43789,2776,4702
"Vulnerable",56,2091,1917,21826,13734
"Unclassified",105,6622,4861,11236,89400
