"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,57,104,4,203
"GM",9,94199,264948,1115,17035
"Tolerant",5,256669,44616,763,16239
"Vulnerable",0,416,1234,1171,4835
"Unclassified",13,13606,14390,1980,50149
