"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,22,17,10,79
"GM",3,103693,841316,666,1599
"Tolerant",21,885860,132985,1146,1268
"Vulnerable",1,897,1488,3629,5216
"Unclassified",7,2545,1079,1792,95826
