"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,17
"GM",0,0,0,2
"Tolerant",0,0,0,3
"Vulnerable",0,1,318,9443
"Unclassified",81,31,2865,6886
