"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",455,2472,665,281,313
"GM",418,38919,49387,1782,4446
"Tolerant",207,60782,10654,956,3428
"Vulnerable",53,2808,1250,30485,48477
"Unclassified",66,7941,3973,38412,86963
