"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2,47,15,2,239
"GM",188,1651,895,7,1933
"Tolerant",10,838,1800,7,2069
"Vulnerable",56,836,352,18,27249
"Unclassified",1085,6690,2384,163,46955
