"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,1066,944,16,1349
"GM",12,77193,128257,314,29266
"Tolerant",8,131982,27059,614,20178
"Vulnerable",7,441,652,1352,6103
"Unclassified",21,12178,10281,3299,73953
