"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,13,0,47
"GM",1,2931,49104,57,1325
"Tolerant",48,52826,73973,2579,8199
"Vulnerable",4,38,730,13976,39032
"Unclassified",950,4036,19312,48708,134117
