"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",758,1303,1092,4929
"Tolerant",2598,30025,33919,8015
"Vulnerable",2380,20913,350447,82579
"Unclassified",4849,2402,49146,142872
