"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1164,717,1659,3727
"Tolerant",1005,34908,38030,8056
"Vulnerable",1674,29167,345606,63291
"Unclassified",4239,9765,71024,124195
