"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6743,16017,66206,15786,2291
"GM",40,16576,53829,3606,512
"Tolerant",1200,83086,200497,53897,1658
"Vulnerable",121,5066,45594,184338,3622
"Unclassified",384,2213,6773,12581,250731
