"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",455,3,4270,904,1754
"GM",2,0,478,4,7
"Tolerant",25457,4463,710563,128988,124003
"Vulnerable",2962,489,178148,166950,68997
"Unclassified",1429,104,37619,102370,233175
