"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",4425,7199,3435,7589
"GM",1,0,0,0
"Tolerant",7812,20478,13420,8317
"Vulnerable",3055,11370,88332,17124
"Unclassified",10146,14293,63300,56737
