"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13738,2,13411,1772,803
"GM",1,0,2,0,0
"Tolerant",8886,0,27087,6180,489
"Vulnerable",753,0,6007,123089,5856
"Unclassified",1491,0,1083,35715,90668
