"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5159,9081,1338,980
"GM",4,2,4,0
"Tolerant",11826,29573,7168,1110
"Vulnerable",1782,7665,124504,8132
"Unclassified",5025,4294,56725,62661
