"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",25353,583,304365,9315,16014
"GM",12,0,54,3,6
"Tolerant",444691,1324,583164,146873,33034
"Vulnerable",11888,101,100539,57170,54032
"Unclassified",18511,512,63661,68028,1034205
