"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,0,5
"GM",52,68,38,45,81
"Tolerant",7,79,30,25,90
"Vulnerable",11,121,42,466,161
"Unclassified",18,254,33,206,11641
