"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",628,94,509,1590
"Tolerant",204,1429,2180,1008
"Vulnerable",1205,4260,37355,9149
"Unclassified",12386,3463,17364,29065
