"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",43035,64,9223,738,42752
"GM",16,0,10,2,40
"Tolerant",3344,116,4172,73,2273
"Vulnerable",0,0,0,0,3
"Unclassified",22428,51,3353,2111,207025
