"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,12,0,0,2
"GM",9,10721,14472,621,10612
"Tolerant",2,11599,8769,840,7327
"Vulnerable",0,41,31,486,289
"Unclassified",11,21374,29665,46645,284133
