"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,3
"GM",0,0,0,39
"Tolerant",0,4,0,234
"Vulnerable",5,41,1,3645
"Unclassified",41,173,5,16096
