"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",150,44,15,222,3452
"GM",17,211,76,204,1284
"Tolerant",3,134,254,394,2300
"Vulnerable",153,140,118,4263,16695
"Unclassified",600,249,514,5748,67442
