"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",438,452,584,537
"GM",0,0,5,0
"Tolerant",69,808,33,386
"Vulnerable",8,9,9675,1826
"Unclassified",56,21,1174,29574
