"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",5922,128898,4926,11007
"GM",8,57,18,20
"Tolerant",127558,158241,74536,36599
"Vulnerable",3982,63604,285971,187969
"Unclassified",10963,17564,16576,144441
