"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2431,7,111507,1910,1826
"Tolerant",104863,55,149398,60014,4563
"Vulnerable",1931,2,61736,252548,4000
"Unclassified",41528,39,74293,227054,179155
