"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",8576,6165,1315,9906,50543
"GM",2832,36681,19327,41222,11566
"Tolerant",1155,17504,6140,39512,6272
"Vulnerable",4078,49323,10100,36277,29115
"Unclassified",4643,2936,864,5849,52888
