"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,51,17,202
"GM",0,0,191,1,15
"Tolerant",22,378,6867,1150,1615
"Vulnerable",75,5,1275,14145,15794
"Unclassified",763,39,4569,35940,87463
