"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",207600,22595,129971,52133,4671
"GM",1524,10533,14835,1437,277
"Tolerant",65313,66362,120165,37015,5944
"Vulnerable",12735,1781,5765,36892,29204
"Unclassified",3752,2322,4234,32543,385696
