"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",908,57844,1634,3895
"Tolerant",50295,240278,213217,21240
"Vulnerable",1208,182346,28211,18711
"Unclassified",4659,22476,23693,151306
