"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",142,7833,1123,466
"Tolerant",7085,36776,22889,3977
"Vulnerable",201,17244,184232,11975
"Unclassified",761,14119,74304,131770
