"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",211,5767,360,4189
"Tolerant",4933,40499,18167,8515
"Vulnerable",708,17091,163954,47555
"Unclassified",3712,7370,31171,160695
