"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",193,10746,1030,3174
"GM",0,1,0,1
"Tolerant",6143,30542,24912,16187
"Vulnerable",571,16763,155128,49887
"Unclassified",3620,14062,48238,133699
