"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",3823,355421,30566,399
"Tolerant",126431,447781,403190,34749
"Vulnerable",7260,212872,255176,123789
"Unclassified",77,26156,106974,545123
