"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",39866,391540,13363,51839
"Tolerant",313358,393573,103228,136695
"Vulnerable",5790,58481,90546,70595
"Unclassified",44659,94281,66182,805791
