"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,29
"GM",5015,24835,692,3931
"Tolerant",26111,7883,649,3795
"Vulnerable",257,29,177,48
"Unclassified",5386,4712,18656,59244
