"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",685,6410,934,0,9030
"GM",1637,185066,774,0,10743
"Tolerant",4355,36739,10427,1,26847
"Vulnerable",1,85,0,0,34
"Unclassified",8594,25902,8950,1,150638
