"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",110844,18221,6918,4865
"GM",16,10,2,0
"Tolerant",12744,49881,1396,200
"Vulnerable",9206,3840,35683,3151
"Unclassified",6309,434,4109,111391
