"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",48982,1,6040,3090,11156
"GM",20,0,19,5,3
"Tolerant",18741,7,60539,2532,4374
"Vulnerable",11141,2,3670,16700,8141
"Unclassified",76389,11,7524,21257,78876
