"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",81146,14581,4291,55255
"GM",3,7,0,11
"Tolerant",12184,58406,1394,5808
"Vulnerable",6659,1873,13763,21289
"Unclassified",34879,2883,4968,59820
