"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",386,4,5473,535,1665
"GM",4,2,709,16,124
"Tolerant",4293,1063,121623,67113,30862
"Vulnerable",255,23,60950,99939,103798
"Unclassified",555,68,32675,43225,120006
